price,retail_price,units_sold,uses_ad_boosts,rating,rating_count,merchant_rating,merchant_rating_count,countries_shipped_to,badges_count,badge_fast_shipping,shipping_option_price,title_orig,merchant_name,if_score,mh_score,if_flag,mh_flag
5.0,5,5000,1,4.1,478,4.089677190493083,14095,35,0,0,2,NEW Summer Plus Size Tank Top for Women Spaghetti Strap  Flower Print Sleeveless Casual Top,bebebebeworld,-0.19751070592876963,3.6913373936363914,False,False
9.0,11,100,0,4.4,15,3.9280094546682425,29615,43,0,0,3,5 Colors Summer Fashion Women Sport Shorts High Waist Elastic Skinny Hip Lifting Short Pants Lady Running Fitness Shorts,suzhoulevercoltd,-0.18282526125215887,2.5950048206399736,False,False
7.0,17,100,1,3.89,27,4.0,88,35,0,0,2,Women Fashion Loose Casual Printed Women Trousers Summer Women Jumpsuit Sleeveless Jumpsuit_MAER,margotmissyouencounter,-0.22652204844124996,0.4794834875422811,False,False
4.0,4,5000,0,4.19,999,4.301120485454981,225438,41,1,0,1,Summer Fashion Halter Women Crop Tops Fashion Letter Print Women Tank Top Casual,charming_family,-0.19317461761046173,3.7793995775225087,False,False
14.0,84,1000,0,3.27,130,4.150756302521009,11900,40,0,0,4,ZANZEA Women Short Sleeve Dress Casual V-Neck Long Maxi Sundress Ladies Vestido Fashion Party Tunic Robe,saya2016,-0.19154855630538686,3.277374872342425,False,False
8.0,31,1000,1,4.12,155,3.8099664251634566,28295,43,0,0,2,Plus Size Women Sleeveless Vest Tank Top  Casual Athletic Yoga Tops Faith Letter Print Loose T-shirt Race Back Sports Tee S-5XL,yellowstore,-0.20825614330046943,2.3060782159207944,False,False
4.0,26,5000,1,4.3,825,4.398310437391442,12666,48,1,0,1,Drag Couples Slippers Men and Women Indoor Bathroom Home In The Summer Quality,delamareglass,-0.21200067470745027,4.176551440664559,False,False
1.68,2,100,1,3.67,12,3.956064947468959,1047,40,0,0,1,New Fashion Summer Women Casual Dress Round Neck Loose Big Swing Skirt Sleeveless Soild Color Beach dress,citizenrepublk,-0.21114193925352676,1.7725225771795567,False,False
6.0,6,100,1,5.0,2,4.035714285714286,28,27,0,0,2,Summer New Women Casual Sleeveless  Jumpsuits  Solid Color Suspender Ttrousers Loose Overalls Plus Size  ,gaoying666300,-0.13016557588295868,8.377838646825179,False,False
5.85,43,100,1,3.67,45,4.340770791075051,1972,45,0,0,1,2021 Stranger Things season 4 T Shirt Women Upside Down T Shirt Eleven Female Graphic grunge T-shirt femme tee Shirts funny clothing,ouyangli,-0.1980233411798133,2.742038845115168,False,False
5.69,10,1000,0,3.74,76,4.074534161490683,161,20,0,0,2,Women Summer Elegant Floral Print Sleeveless Deep V Neck Casual Print Jumpsuit Summer Romper Women Jumpsuit,lianhanming369,-0.20763617592712114,0.8148741336938625,False,False
5.71,84,20000,0,3.9,4657,4.197458699967179,127966,47,0,0,2,New Women Swimwear Bandage Bikini Set Push-up Padded Bra Bathing Suit Swimsuit,handsome_91,-0.11893614688120513,5.92000403461826,False,False
9.0,84,1000,0,4.3,420,4.246192289386007,8404,43,0,0,3,Summer Crop Top Women Tank Top Solid Color Sexy Hollow Out Ladies Tops Women‘s’ Clothing Fashion Tops Women T-shirt Casual Ladies Shirt ,chunwanfusu,-0.2079760480452596,3.1379483243374726,False,False
5.0,5,20000,0,4.19,7773,4.260005842827929,10269,38,1,0,1,Women Sexy Chest Strap Sling Vest Summer Style Top Soft and Comfotable Fitness Tops Swimwear Push Up Swim Top,zcmp,-0.04516705601475446,7.97029230466681,False,False
8.0,59,100,1,4.05,114,3.7662337662337664,231,18,0,0,3,2020 Summer Trend Men's Short-sleeved New Fashion T-shirt Men's Shirt Round Neck Loose Shirt Large Size,kinnlty,-0.09412454883116528,17.25219963525044,False,False
9.0,13,5000,1,3.75,1017,4.058499364137346,2359,36,0,0,3, New The New Men's Stitching Design Jogging Sports Cropped Trousers,aa388ps,-0.20544769000799085,1.7270115192282502,False,False
7.0,13,1000,1,3.74,54,3.949421612981877,36913,41,0,0,2,Plus Size Fashion Women Summer Casual Tank Tops Loose Beach Blouses Sleeveless Bohemia Printed Cotton Beach T Shirt,cvhart,-0.21634817818310903,0.8996583448737201,False,False
8.0,8,10000,1,3.98,1612,3.939481594918042,35262,42,0,0,3,Summer Fashion Moon Phases Printed Shirt T-shirt Ladies Casual Short Sleeve V-neck Tee Tops,spy89ping163com,-0.18728807641582174,4.275208490977015,False,False
16.0,108,10000,1,4.25,1524,4.201298485100716,90105,40,1,0,4,ZANZEA Damen Sommer Mode Lose Rundhals Baumwolle Leinen 3/4 Arm Shirt Bluse Hemd Kleid Dress,vvfashion2016,-0.19471482523181854,4.815404983624079,False,False
8.0,42,5000,0,4.47,1038,4.274865940148763,5781,48,1,0,3,Women's Summer Sleeveless T-shirt New fashion Casual Solid O-neck Letter Print Loose Christian Shirts Cotton Tops Graphic Tees,jjqiiozoqv,-0.18753946559792628,4.3302149216306525,False,False
3.65,4,20000,1,3.93,4215,4.196498905908096,4570,81,0,0,1,20/10pcs Women Ankle Invisible No Show Nonslip Loafer Boat Liner Cotton Socks Comfortable Socks Women Shoes Accessories  (Application Size: 33-43),planb,-0.1513940978997803,4.113614660495918,False,False
11.0,76,1000,0,4.23,474,3.917353418992764,33855,43,0,0,2,2018 Summer Women’s New Fashion Whiskey Print Lace Patchwork Spaghetti Strap T-Shirts Casual Sexy Cotton Tops,sunnygee,-0.18188825438253836,3.8596188770785282,False,False
8.0,9,1000,0,4.22,117,4.020434709634105,23832,41,0,0,3,Women Summer Fashion Casual Sexy Off Shoulder Spaghetti Strap Short Sleeve T-shirt Female Ladies Letter Print Cotton T Shirts Tops Tee Plus Size Clothing In Black Blue Grey and Blue,allenfan,-0.19647410545201233,2.1980366941059595,False,False
6.0,22,1000,1,4.45,47,3.855173286111814,15812,41,0,0,2,New Arrival 2020 Women Butterfly 3D Print Sleeveless Shirt Summer Tank Tops Plus Size,深圳小商铺,-0.16983164021798552,3.695111361559638,False,False
8.0,10,50,0,5.0,2,3.874015748031496,127,23,0,0,2,Short Sleeve Beach Dress Women Summer Print V Neck Dress Loose Casual Pullover Midi Dress,zhuangyuping1,-0.12414136409026333,8.548375633449957,False,False
2.69,3,100,0,5.0,1,4.247714048212801,7218,43,0,0,1,Summer Casual Front Knot Cotton Sleeveless Irregular Hem Tank Top,zhoukely,-0.13017649578852547,6.997622572611572,False,False
1.67,2,100,1,3.59,32,3.967567567567568,185,43,1,1,1,Women's Fashion Summer Clothes Cotton V-neck Short Sleeve Shirt Solid Color Loose Pleated Hem Tops Blouse,qian3462898,-0.20749429000393294,1.5146570802959443,False,False
6.0,11,100,0,3.0,4,4.032864741641338,5264,17,0,0,2,Women Summer Casual Solid Color V Neck Sleeveless Sling Dress Chiffon Dress Plus Size,myunxiaodian,-0.1563958671519221,5.061275483276129,False,False
3.0,17,5000,0,4.17,788,4.30398472918158,4191,21,0,0,1,Fashion Women Fitness Underwear Sexy Camisole Padded Tank Tops  Lady Floral Lace Bralette Crop Top,sunsugar,-0.21839830593037923,3.038593883046643,False,False
3.0,3,100,1,3.63,8,4.056169429097606,1086,26,0,0,1,Hot Summer Fur Slides Slippers Women Sandal Soft Furry Faux Fox Fur Indoor Outdoor Slippers Chaussons Femme Zapatillas Hausschuhe Damen,hey1827,-0.20213297512985945,3.33792455611019,False,False
2.71,3,100,1,4.33,12,4.114583333333333,576,37,0,0,1,New Fashion Summer Women Casual Dress Round Neck Loose Big Swing Skirt Sleeveless Soild Color Beach dress,huangchaoyishe,-0.20812533037782088,2.3115192521433374,False,False
1.0,8,50,0,3.75,4,4.170212765957447,47,39,0,0,1,New Fashion Summer Women Casual Dress Round Neck Loose Big Swing Skirt Sleeveless Soild Color Beach dress,baixuea,-0.20519061543222455,3.6703892722085616,False,False
6.0,7,50,1,4.0,4,4.166509285489456,139788,45,0,0,2,Fashion Women Vintage Vertical Striped Mini Sexy Button Cami Spring Summer Dresses,yiwuelectronicinternational,-0.201615368838368,2.6524240399040404,False,False
16.0,84,100,0,3.41,27,4.048993963782697,9940,39,0,0,4,Womens Brief and Comfortable Summer Short Sleeve Baggy Midi Dress Ladies Shift Kaftan Dresses,juxinchengxiu,-0.2178756959267023,2.0903054183701935,False,False
5.0,5,5000,0,3.76,669,3.884543645859239,32168,48,0,0,2, Plus Size S-5XL Women Summer Tops Casual V-Neck Short Sleeve Shirts Ladies Cotton Loose T Shirt Candy Color Lady Pullovers Blouse,广州唯适唯服饰有限公司,-0.1961822533017354,2.744658054296006,False,False
2.72,17,1000,1,3.63,116,4.179424749163879,37375,43,0,0,1,New Arrival Women Fashion Sexy Coss Design Sleeveless Solid Color Causal Cotton Tops,spearnaily,-0.22817380025739525,2.353611482019836,False,False
7.0,7,1000,0,4.02,636,4.018157135584592,35358,41,0,0,2,Summer Women Jurassic Mom of Dino Tank Tops Casual Vest Don't Mess with MamaSaurus You'll Get Jurasskicked Funny Mom Shirt Sleeveless Blouse ,chuanpu,-0.14175360810304288,6.006286162706165,False,False
3.81,4,1000,0,3.48,101,3.983201581027668,1012,37,0,0,1,Summer Women's Fashion New Sleeveless Polka Dot V-neck Strap Mini Backless Casual Top Dresses,liveupp,-0.19748628508314714,2.2153297172813113,False,False
6.0,6,100,1,3.99,160,4.153030993618961,8776,38,0,0,2,Women Polka Dot Decorate Irregular  Elegant Slim Summer Dress ,zhtdxyscdymdgcstore,-0.03114001171013281,40.49234986188679,False,True
9.0,34,100,1,3.14,28,3.5346467391304346,1472,40,0,0,3,Summer Women's New Fashion Sleeveless Polka Dot V-neck Strap Mini Backless Casual Top Dresses,rosewiner,-0.22841290436525058,1.3944352173967576,False,False
5.0,48,100,1,4.07,30,4.089775731607257,43876,45,0,0,2,XS-XXXXL Fashion Summer Lady Skull Print Beauty Vest Halter Tank Top,xiaohuagogogo,-0.23086276446834425,1.8061889553305441,False,False
8.0,8,10000,0,4.3,1858,3.994718044167211,19879,41,1,0,3,Summer Vogue Sexy Lacework Stitching Plus Size Printed Causal Tank Tops 4 Colors Tops Sleeveless T-shirts,chenxiaoxiao123d510cc6cbc6411e6889406a73363ddae,-0.11512292099823762,5.408633371072929,False,False
8.0,59,100,0,3.78,45,3.8713588059290847,58154,41,0,0,3,NEW Fashion Spring Women Dress Polka Dot Mini Dress Sleeveless Summer Beach Dresses,lzara,-0.22253190859876554,2.152614751650611,False,False
13.0,34,100,0,3.74,54,3.987990196078431,4080,41,0,0,3,Summer Women's Fashion New Sleeveless Polka Dot V-neck Strap Mini Backless Casual Top Dresses,bujizhan,-0.20323259892874268,1.99685941288551,False,False
11.0,47,100,0,4.39,23,4.3609837432263445,7197,40,0,0,3,Summer Women's Plus Size Knee-length Sling dress Sleeveless Casual Long Dress,glambitiong,-0.23670144103173346,1.1089356485236666,False,False
2.81,3,100,1,3.5,8,4.14695734747171,126370,35,0,0,1,Womens Casual Sandals Flip Flops Flat Sandals Bling-bling Diamond Slippers Flip Flops Summer Flash Beach Slippers Plus Size 34-43,hellohorse,-0.1917612878857337,3.515370655521206,False,False
6.0,17,5000,0,4.24,1650,4.155996393146979,13308,44,1,0,2,Women's T-shirt 90's Letter Print Summer Cotton O-Neck Short Sleeve Funny Plus Size Tops,sunshine754,-0.17678476144498168,3.057447196240307,False,False
6.0,7,10000,0,3.75,1238,4.055231102953446,5993,31,0,0,2,Women Casual Loose Linen Trousers Solid Color Sport Yoga Comfortable Women Pants,gracestylefashionstore,-0.17265129067930424,2.3917141730891673,False,False
8.0,84,50000,0,3.6,18463,3.9682688002491777,51369,36,1,1,3,Summer Women Sexy White Embroidery Lace Crop Top Plus Size Clubwear Flare Sleeve Clothing,hotdress,0.0015698357045176303,34.51096194377185,True,True
7.0,9,10000,1,4.19,1378,4.105967054218412,42919,43,0,0,2,New Women Fashion Tee Shirt 'Mama Needs Coffee' Mom Life Summer Female Funny Short Sleeve Shirt Casual Cotton Round Neck T-shirt Comfy Tank Top,cenicbeauty,-0.1811782703428947,3.6481532445327973,False,False
14.0,50,100,1,5.0,0,3.8720443837787855,22711,43,0,0,3,Women Fashion Sexy Tie Dye Printed Two Piece Sets Summer Off Shoulder Crop Top + Shorts 2 Piece Set Loose Outfit Suits,cuiior,-0.09183060294125234,11.112802971450897,False,False
1.84,2,100,1,3.68,38,3.9917355371900825,484,57,0,0,1,Hair Growth Inhibitor Facial Removal Spray Beard Bikini Intimate Legs Body Armpit Painless Facial Stop Hair ,logrenvu,-0.2035809908709112,2.2043833038425253,False,False
7.0,22,100,0,4.46,52,4.236471123237836,2199,51,0,0,2,6 Colors Women Fashion Summer Tank Tops Casual T-shirt Graphic Tee Blouse IN A WORLD WHERE YOU CAN BE ANYTHING BE KIND Letter Print Top Faith T Shirts Summer Short Sleeve T Shirts Spread Kindness Teacher Gift ,bethaz19,-0.19423161865294603,2.4195076309001347,False,False
5.0,9,100,1,4.67,6,4.4866310160427805,2805,140,0,0,2,Women Fashion Boho Color Head Scarf Quick Dry Sport Sweat-absorbent Turban Stretchy Headband Summer Workout Yoga Headband Stretchy Head Scarf Fashion Accessories,haoduoyichinamadequality,-0.2024500890112736,1.764540977182438,False,False
3.72,11,1000,1,4.29,178,4.350176372300266,32318,21,1,0,1,Summer Universal Swimming Luminous Waterproof Smart Phone Seal Strap Diving Protect Case For iPhone/Samsung/Huawei Outdoor Dustproof Touchable Waterproof Pouch Phone Bags,xuzhen,-0.23495382720164643,1.4176565478034222,False,False
3.81,59,5000,0,3.74,1444,3.933581376640354,139223,41,0,0,1,Women's Fashion Fitness Vest Ladies Solid Tank Top Female Crop Top Sleeveless Waistcoat Summer Women Tops Sexy Sport Running Vests,leiston,-0.19243816154052745,2.857558695940375,False,False
4.93,5,1000,1,3.36,83,3.8675471698113206,10600,45,0,0,1,Women's Fashion Summer Casual Loose Butterfly Print Vest Plus Size,sangboostore,-0.19781682409133194,2.5715371450777376,False,False
6.0,6,1000,1,3.68,895,3.995605700712589,25260,39,0,0,2,Summer Short Sleeve Floral Print Tunic Long Dress Women Irregular Vestidos,szlcgc777,-0.091538703205435,10.883320846290399,False,False
7.0,33,50,0,3.0,2,4.001546269130125,25222,41,0,0,2,Summer fashion female butterfly tank vest sleeveless round neck casual top,owiner,-0.15666969245642232,6.3696627858121415,False,False
8.0,68,8,0,5.0,0,3.916932907348243,626,43,0,0,3,Women's Summer Fashion Spaghetti Strap Floral Print Tie Front Mini Dress Sexy Dress,lucky726,-0.10616582482103654,11.667498972955535,False,False
8.0,22,100,1,4.6,10,4.238095238095238,63,24,0,0,2,"Populor New Summer Freddie Mercury    Print  Woman Men's Black T-shirt Funny T-shirt Harajuku femaletshirt  Freddie Mercury  T-shirt Outdoor,",buildingdreamyan,-0.20737907602875583,2.1024433003818697,False,False
8.0,11,10000,1,3.82,1715,4.240676584471164,4907,37,0,0,2,European and American Fashion Summer Ladies Short-sleeved Cotton Dress,yanxiahome,-0.19205081944687624,2.5230575901370242,False,False
5.0,41,100,1,3.67,6,4.013812874641647,15348,43,0,0,2,Summer casual Women T-shirts Ulzzang Streetwear kawaii cartoon dinosaur print Tshirt Korean Style Tops Harajuku short sleeve t shirt,makingsuper,-0.20982175216369153,3.403985113157298,False,False
5.0,8,5000,1,3.51,747,4.069535764096433,5019,40,0,0,2,New Fashion Mens Summer Pants Slacks Shorts Sport Sweatpants Trousers Jogging Hose,gimi06,-0.19585900877935392,1.5927517220086496,False,False
14.0,51,1000,0,3.73,445,4.014063176114236,4622,43,0,0,3,Plus Size Women Fashion Feather Print Skew Neck Cold Shoulder T-shirt Blouse（only T-shirt）,hangzhoulangweigarmentfactory,-0.21669289458449636,1.451796332026793,False,False
14.0,14,1,0,5.0,0,3.955908289241623,1134,27,0,0,4,New Women Summer Fashion Solid Color Shorts Causal Loose Drawstring Short Pants Plus Size,gaomeigui,-0.0904105403350638,11.361039623690214,False,False
2.8,3,100,1,3.17,6,4.258106637649619,4595,44,0,0,1,Hollowing Out Halter Dress Women Summer V Neck Sleeveless Dress,asige1122,-0.16562504180619586,6.053403833180527,False,False
8.0,108,10000,0,3.96,1559,4.224604966139955,5316,41,0,0,2,Plus Size S-5XL New Summer Women's Sleeveless Floral Print Ruffle Tops Ladies Fashion Casual Bandages Camisole Tunic Top Blouse,cxuelin99126,-0.17669344817448268,3.713702111718022,False,False
11.0,168,10,0,3.33,3,3.914893617021277,47,33,0,0,3,Summer mens cool sport suit Sports Wear Casual Jogging Suits Short Sleeve Outfit Sets,wanguanqiuxi,-0.16829013598955966,4.694990519160577,False,False
16.0,88,100,0,3.67,9,4.0444816453425805,16726,32,0,0,4,Women's Fashion Summer Casual Striped Bib Idyllic Simple Bib !! Bavoir à rayures décontracté pour femmes !! Damenmode Sommer lässig gestreiftes Lätzchen Idyllisch schlichtes Lätzchen,ourdress,-0.22248145500485816,2.574464569291057,False,False
6.0,11,100,0,3.0,4,4.032864741641338,5264,17,0,0,2,Women Summer Casual Solid Color V Neck Sleeveless Sling Dress Chiffon Dress Plus Size,myunxiaodian,-0.1563958671519221,5.061275483276129,False,False
3.66,4,20000,0,4.48,5882,4.462302433797339,100789,49,1,0,1,Fashion Ocean Wave Silver & Rose Gold Ring Summer Beach Sea Surfer Personality Jewelry,meishu,-0.05147910846244519,7.565667686831526,False,False
7.0,50,5000,0,4.02,1046,3.967520145210528,36361,43,0,0,2,Plus Size S-5XL Women Fashion Tube Top Dress Off Shoulder Floral Print A-line Mini Dress Lady Casual Strapless Short Dress Tunic Dress Summer Beach Dress Bikini Cover-up,snowgirl,-0.21316888095228598,3.109977119833954,False,False
6.0,76,1000,0,3.61,613,4.030377278954579,37956,41,0,0,2,Women Summer Fashion Lace Up Short Pants Casual High Waist Pure Color Crepe Woven Tie Beach Shorts Pocket Cotton Short Pants,kuailem,-0.17230454527396766,3.8970860111598866,False,False
4.8100000000000005,5,10000,0,3.84,903,3.998651118266469,45964,40,0,0,1,New Women Casual Off Shoulder Lace Collar Blouse Butterfly Print T-shirt Plus Size,lovefashionshow,-0.16248818081936545,3.0392895273420826,False,False
1.8,2,1000,1,4.2,15,4.079643755898081,50864,41,0,0,1,Summer Women's Fashion High Waist Breathable Color block Sports Shorts,firstcrush,-0.17314985203053068,2.4552225007295014,False,False
5.0,5,1000,0,4.64,377,4.422520661157025,2904,35,1,0,2,50 Pcs Cute Summer Waterproof Stickers Yellow Blue Graffiti Stickers For Laptop Skateboard Luggagetravel Box,zzbllss,-0.1624328758338373,4.556783741577058,False,False
5.0,5,20000,0,4.07,7753,4.283611136550967,43676,32,0,0,2,bodycon summer dress off shoulder bodycon dress bodycon wrap dress bodycon cocktail dress bodycon clubwear dress,211670008qqcom,-0.049641237935694305,7.591790565033049,False,False
14.0,43,1000,1,4.05,167,3.8720443837787855,22711,43,0,0,3,2020 New Arrival Women Spring and Summer Beach Wear Long Thin Cardigan Open Front Kimono Green Leaf Printed Chiffon Cardigan S-5XL,cuiior,-0.2243291257889406,1.5697856621424686,False,False
12.0,76,20000,0,4.17,2477,4.127921060600077,151914,38,0,0,3,Ethnic Ladies Sleeveless Halter Neck Floral Summer Casual Mini Dress Beach Party,guangzhouchanny,-0.12569353952935758,5.942438873577837,False,False
6.0,6,10000,1,3.96,661,4.089677190493083,14095,35,0,0,2,NEW Summer Plus Size Tank Top for Women Spaghetti Strap  Flower Print Sleeveless Casual Top,bebebebeworld,-0.18687164741631695,3.5438201411327963,False,False
9.0,51,5000,0,4.11,283,4.006692220293909,80093,43,0,0,3,NEW Lovely Women's Colorful Lip Print Rouned Neck Short Sleeves T-shirt & Skinny Pants Sets,sjhdstoer,-0.192529749756706,2.8626090306917,False,False
8.0,10,100,0,3.5,6,3.786324786324786,117,20,0,0,2,Short Sleeve Beach Dress Women Summer Print V Neck Dress Loose Casual Pullover Midi Dress,bodeng,-0.20284833450593737,2.3972721082265362,False,False
7.0,7,1000,0,3.67,214,4.062360801781737,3592,41,0,0,2,S~5XL Zipper Vest Tee New V-neck Sleeveless Plus Size Slim Fit Tank Tops Summer Solid Color Casual Tops Blouses,chenqinq,-0.2163422898521642,2.221872619117066,False,False
2.0,2,100,1,2.44,9,4.035360468999295,26951,42,0,0,1,Summer Print Dress Women's Round Neck Short Sleeve Casual Loose  Vintage Dress,lionmouse,-0.12214210606573483,10.564521286970741,False,False
